1250,127197,127996,14112
1251,127215,128014,14108
1252,127243,128019,14110
1253,127255,128024,14106
1254,127261,128022,14107
1255,127273,128026,14110
1256,127281,128036,14106
1257,127294,128033,14111
1258,127295,128038,14109
1259,127315,128035,14110
1260,127302,128032,14111
1261,127323,128041,14115
1262,127327,128040,14114
1263,127341,128048,14119
1264,127341,128045,14119
1265,127352,128047,14118
1266,127365,128059,14122
1267,127380,128054,14120
1268,127374,128054,14125
1269,127380,128053,14125
1270,127389,128050,14125
1271,127399,128060,14131
1272,127408,128062,14132
1273,127420,128066,14129
1274,127449,128062,14133
1275,127465,128081,14136
1276,127489,128084,14135
1277,127478,128081,14135
1278,127436,128050,14132
1279,127340,128013,14136
1280,127213,127963,14126
1281,127097,127909,14119
1282,127001,127876,14108
1283,126909,127836,14100
1284,126844,127819,14083
1285,126785,127791,14079
1286,126746,127774,14071
1287,126715,127766,14067
1288,126708,127761,14066
1289,126701,127768,14064
1290,126723,127776,14063
1291,126733,127786,14062
1292,126755,127778,14065
1293,126780,127805,14065
1294,126804,127817,14068
1295,126847,127828,14068
1296,126874,127832,14068
1297,126906,127844,14079
1298,126937,127862,14084
1299,126977,127880,14083
1300,127003,127890,14082
1301,127033,127896,14087
1302,127033,127901,14082
1303,127011,127889,14089
1304,126994,127879,14085
1305,126967,127865,14079
1306,126933,127848,14082
1307,126919,127842,14081
1308,126896,127834,14072
1309,126881,127826,14072
1310,126864,127823,14077
1311,126861,127820,14067
1312,126866,127828,14067
1313,126877,127830,14068
1314,126889,127829,14063
1315,126902,127839,14067
1316,126927,127844,14073
1317,126951,127856,14076
1318,126974,127852,14071
1319,126983,127864,14076
1320,127001,127866,14080
1321,127009,127870,14079
1322,127027,127876,14084
1323,127042,127883,14092
1324,127055,127880,14091
1325,127069,127891,14092
1326,127082,127891,14094
1327,127093,127898,14097
1328,127103,127890,14096
1329,127104,127901,14093
1330,127118,127900,14097
1331,127111,127893,14098
1332,127112,127896,14095
1333,127098,127889,14101
1334,127105,127889,14104
1335,127108,127892,14102
1336,127099,127891,14104
1337,127106,127888,14104
1338,127110,127883,14107
1339,127115,127889,14112
1340,127127,127896,14113
1341,127126,127890,14107
1342,127137,127892,14113
1343,127148,127898,14111
1344,127166,127901,14110
1345,127184,127911,14112
1346,127201,127913,14117
1347,127218,127921,14114
1348,127241,127923,14118
1349,127260,127935,14119
1350,127268,127939,14119
1351,127260,127930,14121
1352,127201,127916,14117
1353,127123,127886,14117
1354,127018,127832,14105
1355,126909,127790,14094
1356,126829,127745,14087
1357,126740,127722,14077
1358,126669,127697,14068
1359,126608,127672,14060
1360,126569,127658,14049
1361,126544,127648,14051
1362,126530,127637,14043
1363,126519,127637,14045
1364,126527,127645,14038
1365,126548,127658,14042
1366,126562,127663,14047
1367,126597,127672,14046
1368,126627,127691,14056
1369,126656,127701,14055
1370,126686,127719,14051
1371,126729,127728,14056
1372,126756,127751,14059
1373,126790,127758,14061
1374,126802,127769,14073
1375,126807,127758,14070
1376,126801,127755,14071
1377,126783,127751,14069
1378,126760,127745,14061
1379,126740,127732,14065
1380,126713,127712,14066
1381,126686,127704,14062
1382,126665,127695,14058
1383,126643,127691,14057
1384,126632,127685,14057
1385,126632,127690,14051
1386,126626,127687,14056
1387,126636,127686,14055
1388,126644,127688,14057
1389,126651,127697,14050
1390,126663,127703,14056
1391,126691,127712,14058
1392,126714,127721,14059
1393,126740,127722,14056
1394,126762,127740,14064
1395,126788,127750,14065
1396,126804,127753,14071
1397,126821,127760,14069
1398,126833,127770,14073
1399,126856,127775,14079
1400,126871,127779,14076
1401,126875,127780,14075
1402,126885,127779,14077
1403,126894,127784,14077
1404,126903,127784,14081
1405,126909,127796,14078
1406,126921,127793,14080
1407,126911,127787,14084
1408,126920,127782,14087
1409,126918,127783,14087
1410,126910,127777,14085
1411,126910,127787,14085
1412,126913,127781,14089
1413,126925,127785,14081
1414,126940,127786,14086
1415,126962,127796,14085
1416,126966,127797,14087
1417,126983,127806,14087
1418,127003,127807,14086
1419,127015,127808,14092
1420,127027,127821,14091
1421,127052,127832,14091
1422,127070,127837,14092
1423,127091,127850,14099
1424,127096,127846,14095
1425,127087,127843,14094
1426,127031,127814,14098
1427,126945,127781,14087
1428,126844,127734,14081
1429,126740,127688,14071
1430,126654,127664,14056
1431,126561,127624,14045
1432,126502,127602,14036
1433,126442,127586,14028
1434,126387,127559,14023
1435,126360,127553,14020
1436,126347,127552,14010
1437,126343,127556,14012
1438,126351,127549,14008
1439,126378,127565,14010
1440,126400,127579,14015
1441,126443,127593,14011
1442,126476,127606,14019
1443,126510,127630,14021
1444,126542,127637,14027
1445,126576,127648,14030
1446,126612,127666,14027
1447,126636,127678,14030
1448,126664,127691,14036
1449,126667,127689,14037
1450,126655,127676,14033
1451,126639,127665,14032
1452,126623,127656,14028
1453,126588,127645,14036
1454,126556,127636,14030
1455,126528,127622,14026
1456,126515,127618,14026
1457,126499,127615,14028
1458,126499,127618,14021
1459,126507,127616,14014
1460,126515,127624,14023
1461,126521,127625,14015
1462,126534,127623,14020
1463,126555,127637,14020
1464,126576,127647,14026
1465,126588,127656,14024
1466,126625,127659,14029
1467,126662,127673,14027
1468,126698,127698,14030
1469,126728,127706,14034
1470,126746,127718,14038
1471,126768,127719,14039
1472,126801,127735,14040
1473,126820,127750,14041
1474,126846,127753,14042
1475,126876,127769,14042
1476,126888,127769,14041
1477,126916,127777,14043
1478,126929,127785,14041
1479,126940,127787,14044
1480,126961,127800,14053
1481,126964,127794,14048
1482,126983,127801,14049
1483,126999,127805,14056
1484,127008,127800,14053
1485,127027,127821,14058
1486,127041,127825,14058
1487,127061,127830,14057
1488,127078,127838,14059
1489,127093,127838,14062
1490,127099,127845,14060
1491,127122,127843,14064
1492,127133,127846,14067
1493,127163,127863,14067
1494,127196,127875,14069
1495,127228,127883,14070
1496,127252,127901,14076
1497,127283,127914,14072
1498,127307,127920,14074
1499,127330,127922,14079
1500,127325,127926,14081
1501,127293,127910,14080
1502,127198,127864,14072
1503,127066,127813,14062
1504,126921,127744,14054
1505,126800,127694,14047
1506,126702,127649,14034
1507,126626,127627,14028
1508,126566,127605,14019
1509,126529,127586,14013
1510,126509,127581,14010
1511,126497,127585,14004
1512,126493,127581,13997
1513,126508,127583,13999
1514,126514,127584,14004
1515,126530,127597,14007
1516,126554,127608,14012
1517,126569,127609,14016
1518,126606,127619,14015
1519,126645,127639,14018
1520,126683,127661,14027
1521,126723,127675,14023
1522,126751,127693,14028
1523,126764,127686,14032
1524,126760,127679,14032
1525,126737,127664,14034
1526,126708,127654,14033
1527,126686,127648,14033
1528,126668,127639,14029
1529,126643,127633,14029
1530,126624,127621,14019
1531,126608,127616,14021
1532,126597,127608,14018
1533,126581,127603,14024
1534,126576,127600,14017
1535,126575,127592,14018
1536,126565,127585,14016
1537,126569,127594,14020
1538,126584,127601,14017
1539,126586,127601,14029
1540,126606,127601,14025
1541,126618,127613,14025
1542,126646,127615,14037
1543,126653,127616,14034
1544,126677,127630,14032
1545,126686,127625,14037
1546,126686,127618,14044
1547,126694,127620,14045
1548,126681,127605,14051
1549,126670,127603,14048
1550,126654,127597,14051
1551,126644,127585,14054
1552,126644,127579,14058
1553,126624,127569,14056
1554,126610,127561,14058
1555,126603,127553,14065
1556,126592,127546,14057
1557,126578,127542,14063
1558,126562,127530,14064
1559,126553,127519,14059
1560,126537,127510,14065
1561,126519,127495,14060
1562,126508,127489,14064
1563,126493,127484,14071
1564,126473,127471,14065
1565,126470,127463,14072
1566,126477,127470,14072
1567,126485,127462,14071
1568,126485,127456,14077
1569,126488,127450,14077
1570,126493,127452,14076
1571,126490,127439,14080
1572,126486,127433,14077
1573,126454,127411,14085
1574,126386,127375,14079
1575,126284,127323,14076
1576,126163,127267,14067
1577,126019,127206,14055
1578,125871,127144,14037
1579,125748,127081,14024
1580,125636,127043,14006
1581,125541,127000,13995
1582,125461,126956,13983
1583,125389,126939,13984
1584,125338,126918,13966
1585,125308,126902,13968
1586,125285,126888,13959
1587,125276,126881,13960
1588,125287,126887,13965
1589,125298,126896,13968
1590,125298,126890,13967
1591,125295,126892,13966
1592,125320,126905,13970
1593,125352,126919,13976
1594,125380,126935,13977
1595,125424,126953,13978
1596,125456,126970,13976
1597,125472,126981,13983
1598,125469,126988,13983
1599,125453,126986,13979
1600,125443,126982,13973
1601,125431,126980,13970
1602,125404,126977,13964
1603,125393,126973,13965
1604,125376,126968,13959
1605,125361,126956,13957
1606,125348,126959,13952
1607,125339,126962,13955
1608,125336,126966,13957
1609,125341,126972,13955
1610,125364,126992,13950
1611,125398,126998,13958
1612,125433,127025,13964
1613,125490,127040,13962
1614,125529,127065,13965
1615,125575,127083,13974
1616,125611,127099,13976
1617,125642,127111,13982
1618,125659,127115,13983
1619,125680,127128,13987
1620,125699,127135,13982
1621,125738,127162,13992
1622,125761,127178,13992
1623,125798,127187,13990
1624,125818,127199,13993
1625,125847,127210,13996
1626,125855,127232,13997
1627,125876,127225,14000
1628,125881,127237,13999
1629,125902,127246,14001
1630,125918,127256,14002
1631,125932,127268,14002
1632,125944,127273,14005
1633,125968,127282,14003
1634,125992,127291,14006
1635,126018,127296,14005
1636,126053,127322,14008
1637,126095,127336,14007
1638,126132,127358,14015
1639,126185,127381,14018
1640,126226,127396,14017
1641,126287,127426,14021
1642,126316,127436,14027
1643,126367,127451,14021
1644,126404,127487,14030
1645,126407,127494,14023
1646,126365,127466,14016
1647,126299,127448,14015
1648,126210,127418,13998
1649,126127,127386,13986
1650,126030,127349,13970
1651,125957,127322,13959
1652,125893,127291,13954
1653,125832,127274,13939
1654,125805,127268,13941
1655,125776,127252,13933
1656,125787,127268,13937
1657,125813,127279,13935
1658,125855,127306,13937
1659,125902,127313,13938
1660,125948,127333,13942
1661,125990,127355,13946
1662,126034,127378,13955
1663,126083,127398,13952
1664,126133,127413,13962
1665,126177,127436,13964
1666,126220,127454,13967
1667,126253,127485,13969
1668,126277,127485,13970
1669,126290,127488,13977
1670,126294,127485,13973
1671,126274,127475,13977
1672,126261,127472,13980
1673,126231,127464,13973
1674,126229,127462,13969
1675,126225,127453,13975
1676,126226,127462,13969
1677,126242,127463,13966
1678,126254,127473,13966
1679,126274,127491,13966
1680,126303,127497,13964
1681,126324,127506,13964
1682,126352,127524,13967
1683,126382,127539,13969
1684,126413,127550,13972
1685,126450,127559,13979
1686,126488,127573,13978
1687,126512,127584,13987
1688,126543,127595,13995
1689,126565,127600,13994
1690,126575,127605,13999
1691,126598,127618,13996
1692,126613,127619,14000
1693,126627,127615,14003
1694,126632,127617,14007
1695,126632,127618,14013
1696,126633,127617,14016
1697,126625,127601,14013
1698,126620,127591,14023
1699,126616,127592,14021
1700,126612,127597,14026
1701,126608,127598,14028
1702,126594,127587,14028
1703,126583,127573,14034
1704,126584,127571,14031
1705,126564,127553,14043
1706,126552,127542,14045
1707,126531,127519,14050
1708,126507,127494,14060
1709,126477,127478,14067
1710,126476,127472,14072
1711,126496,127481,14075
1712,126504,127480,14084
1713,126518,127495,14089
1714,126537,127493,14092
1715,126537,127504,14091
1716,126541,127498,14096
1717,126516,127501,14092
1718,126457,127469,14088
1719,126352,127436,14065
1720,126250,127396,14049
1721,126126,127346,14037
1722,126004,127296,14017
1723,125910,127261,13994
1724,125831,127242,13983
1725,125780,127228,13969
1726,125740,127222,13956
1727,125719,127212,13947
1728,125709,127220,13941
1729,125719,127227,13944
1730,125733,127243,13945
1731,125755,127251,13946
1732,125783,127273,13946
1733,125817,127288,13949
1734,125845,127306,13948
1735,125872,127320,13948
1736,125914,127346,13950
1737,125952,127370,13956
1738,125975,127375,13950
1739,126013,127398,13955
1740,126045,127424,13953
1741,126075,127436,13957
1742,126084,127432,13954
1743,126072,127444,13954
1744,126075,127450,13947
1745,126070,127448,13948
1746,126066,127452,13950
1747,126048,127447,13951
1748,126053,127455,13943
1749,126041,127453,13942
1750,126050,127459,13934
1751,126050,127460,13938
1752,126049,127463,13938
1753,126056,127462,13935
1754,126060,127474,13942
1755,126082,127485,13938
1756,126089,127494,13937
1757,126107,127504,13938
1758,126125,127511,13945
1759,126150,127530,13943
1760,126170,127534,13948
1761,126181,127543,13949
1762,126196,127552,13954
1763,126207,127560,13954
1764,126229,127564,13956
1765,126232,127572,13953
1766,126241,127584,13954
1767,126243,127582,13955
1768,126237,127586,13955
1769,126242,127581,13956
1770,126247,127587,13954
1771,126251,127593,13958
1772,126268,127601,13953
1773,126278,127603,13955
1774,126300,127628,13951
1775,126321,127634,13948
1776,126340,127649,13955
1777,126345,127657,13953
1778,126361,127652,13956
1779,126369,127667,13956
1780,126365,127663,13960
1781,126377,127667,13958
1782,126404,127676,13964
1783,126418,127690,13962
1784,126436,127703,13956
1785,126452,127706,13966
1786,126459,127701,13963
1787,126471,127716,13967
1788,126459,127718,13967
1789,126453,127710,13963
1790,126392,127693,13951
1791,126304,127661,13940
1792,126205,127624,13921
1793,126102,127578,13903
1794,125987,127540,13885
1795,125881,127501,13863
1796,125799,127473,13849
1797,125731,127447,13833
1798,125672,127430,13825
1799,125632,127423,13811
1800,125615,127419,13815
1801,125615,127426,13806
1802,125636,127444,13808
1803,125666,127453,13805
1804,125707,127480,13806
1805,125747,127503,13807
1806,125809,127537,13810
1807,125862,127562,13809
1808,125888,127577,13814
1809,125925,127597,13813
1810,125954,127608,13817
1811,125979,127619,13814
1812,126000,127634,13815
1813,126008,127638,13824
1814,126014,127640,13819
1815,126021,127657,13820
1816,126028,127660,13814
1817,126025,127659,13813
1818,126019,127656,13806
1819,126005,127648,13810
1820,125985,127639,13805
1821,125965,127637,13801
1822,125964,127645,13799
1823,125962,127647,13798
1824,125973,127648,13795
1825,125992,127667,13795
1826,126004,127668,13796
1827,126021,127676,13799
1828,126034,127692,13805
1829,126054,127692,13802
1830,126069,127702,13806
1831,126091,127710,13809
1832,126108,127722,13808
1833,126130,127728,13815
1834,126131,127733,13816
1835,126145,127747,13821
1836,126169,127759,13816
1837,126189,127762,13824
1838,126194,127764,13824
1839,126194,127766,13822
1840,126198,127763,13826
1841,126194,127760,13822
1842,126204,127774,13824
1843,126208,127764,13831
1844,126208,127780,13830
1845,126213,127773,13821
1846,126221,127781,13827
1847,126226,127782,13829
1848,126224,127788,13831
1849,126245,127793,13834
1850,126255,127803,13830
1851,126263,127809,13833
1852,126274,127810,13833
1853,126273,127814,13834
1854,126276,127816,13837
1855,126282,127806,13836
1856,126281,127813,13841
1857,126282,127809,13846
1858,126288,127810,13848
1859,126304,127814,13847
1860,126315,127829,13850
1861,126325,127837,13851
1862,126337,127837,13854
1863,126355,127844,13852
1864,126374,127844,13856
1865,126373,127851,13856
1866,126361,127853,13857
1867,126297,127824,13851
1868,126211,127785,13842
1869,126100,127738,13830
1870,125978,127693,13813
1871,125854,127648,13792
1872,125737,127590,13775
1873,125621,127545,13754
1874,125517,127514,13747
1875,125433,127481,13727
1876,125370,127453,13719
1877,125331,127445,13707
1878,125313,127440,13700
1879,125317,127444,13707
1880,125324,127449,13702
1881,125346,127473,13707
1882,125366,127484,13709
1883,125389,127490,13714
1884,125408,127501,13716
1885,125428,127518,13715
1886,125435,127518,13716
1887,125461,127539,13714
1888,125477,127543,13719
1889,125502,127557,13721
1890,125525,127567,13722
1891,125538,127589,13722
1892,125534,127581,13723
1893,125524,127575,13723
1894,125509,127573,13716
1895,125504,127574,13710
1896,125483,127563,13709
1897,125464,127552,13710
1898,125461,127553,13709
1899,125455,127553,13704
1900,125447,127555,13703
1901,125441,127554,13705
1902,125445,127557,13707
1903,125448,127560,13705
1904,125453,127571,13706
1905,125469,127573,13709
1906,125484,127568,13714
1907,125493,127580,13717
1908,125522,127605,13716
1909,125557,127618,13715
1910,125587,127636,13720
1911,125609,127647,13720
1912,125640,127663,13725
1913,125663,127671,13728
1914,125688,127687,13731
1915,125716,127700,13726
1916,125733,127719,13728
1917,125754,127716,13731
1918,125759,127714,13734
1919,125771,127729,13727
1920,125779,127728,13737
1921,125777,127723,13742
1922,125786,127726,13740
1923,125781,127728,13740
1924,125789,127738,13742
1925,125792,127732,13742
1926,125796,127726,13738
1927,125794,127744,13744
1928,125801,127732,13744
1929,125802,127740,13740
1930,125807,127739,13752
1931,125811,127730,13747
1932,125815,127729,13751
1933,125807,127729,13754
1934,125810,127730,13759
1935,125813,127731,13757
1936,125814,127726,13757
1937,125822,127734,13763
1938,125830,127739,13759
1939,125845,127744,13764
1940,125857,127747,13765
1941,125862,127759,13769
1942,125861,127747,13768
1943,125872,127752,13770
1944,125862,127745,13778
1945,125860,127739,13775
1946,125855,127731,13777
1947,125852,127734,13784
1948,125856,127731,13786
1949,125859,127728,13781
1950,125849,127732,13784
1951,125817,127719,13770
1952,125748,127696,13764
1953,125663,127652,13755
1954,125569,127616,13735
1955,125470,127575,13716
1956,125373,127535,13694
1957,125283,127501,13677
1958,125211,127466,13666
1959,125143,127443,13648
1960,125102,127436,13633
1961,125076,127424,13631
1962,125056,127413,13623
1963,125069,127422,13621
1964,125077,127430,13621
1965,125109,127444,13613
1966,125120,127449,13616
1967,125143,127463,13626
1968,125168,127465,13623
1969,125180,127478,13623
1970,125195,127490,13628
1971,125205,127500,13629
1972,125229,127501,13629
1973,125256,127520,13631
1974,125271,127522,13622
1975,125269,127527,13629
1976,125275,127527,13635
1977,125261,127522,13630
1978,125255,127519,13628
1979,125263,127513,13626
1980,125266,127520,13622
1981,125273,127526,13620
1982,125267,127526,13620
1983,125265,127525,13616
1984,125266,127523,13618
1985,125270,127537,13614
1986,125285,127547,13617
1987,125305,127543,13610
1988,125317,127555,13619
1989,125341,127557,13619
1990,125346,127560,13618
1991,125356,127566,13620
1992,125378,127578,13630
1993,125398,127587,13627
1994,125421,127598,13630
1995,125431,127598,13626
1996,125452,127606,13638
1997,125466,127612,13637
1998,125481,127623,13635
1999,125494,127626,13642
2000,125498,127633,13645
2001,125517,127639,13644
2002,125522,127639,13646
2003,125526,127631,13646
2004,125549,127647,13646
2005,125563,127656,13650
2006,125574,127660,13649
2007,125588,127663,13655
2008,125588,127665,13652
2009,125611,127676,13650
2010,125617,127682,13654
2011,125624,127666,13659
2012,125632,127680,13656
2013,125649,127688,13662
2014,125663,127692,13662
2015,125675,127698,13669
2016,125683,127703,13664
2017,125706,127712,13667
2018,125715,127710,13664
2019,125735,127725,13673
2020,125756,127728,13673
2021,125773,127742,13675
2022,125794,127747,13676
2023,125817,127759,13677
2024,125832,127761,13681
2025,125849,127773,13686
2026,125860,127768,13685
2027,125878,127774,13689
2028,125899,127793,13689
2029,125926,127804,13693
2030,125932,127795,13692
2031,125947,127806,13700
2032,125969,127807,13705
2033,125984,127809,13707
2034,125989,127811,13704
2035,126010,127826,13710
2036,126027,127827,13708
2037,126047,127846,13716
2038,126058,127840,13720
2039,126059,127845,13717
2040,126045,127831,13715
2041,126009,127815,13715
2042,125952,127806,13708
2043,125889,127763,13696
2044,125829,127736,13676
2045,125768,127715,13664
2046,125717,127692,13650
2047,125670,127678,13637
2048,125636,127659,13623
2049,125610,127642,13617
2050,125589,127644,13616
2051,125584,127637,13604
2052,125583,127647,13605
2053,125596,127642,13606
2054,125612,127648,13607
2055,125624,127658,13610
2056,125644,127673,13611
2057,125662,127680,13610
2058,125673,127681,13616
2059,125680,127686,13618
2060,125690,127688,13617
2061,125708,127690,13616
2062,125716,127696,13617
2063,125736,127706,13620
2064,125747,127714,13626
2065,125753,127710,13623
2066,125758,127719,13622
2067,125755,127720,13619
2068,125749,127711,13624
2069,125751,127719,13620
2070,125743,127713,13623
2071,125740,127703,13624
2072,125740,127704,13623
2073,125736,127703,13626
2074,125738,127701,13616
2075,125738,127700,13621
2076,125756,127717,13617
2077,125772,127709,13623
2078,125785,127724,13621
2079,125810,127733,13620
2080,125827,127742,13625
2081,125843,127751,13632
2082,125859,127753,13630
2083,125874,127748,13637
2084,125899,127764,13635
2085,125915,127765,13643
2086,125930,127781,13638
2087,125946,127794,13646
2088,125967,127801,13650
2089,125990,127805,13648
2090,125998,127805,13654
2091,126013,127805,13650
2092,126023,127804,13658
2093,126035,127814,13653
2094,126051,127826,13657
2095,126066,127822,13665
2096,126062,127830,13662
2097,126081,127837,13667
2098,126085,127836,13670
2099,126093,127832,13667
2100,126102,127835,13672
2101,126117,127838,13674
2102,126127,127844,13673
2103,126144,127848,13674
2104,126162,127857,13678
2105,126181,127861,13678
2106,126200,127875,13681
2107,126220,127885,13682
2108,126253,127897,13679
2109,126271,127906,13683
2110,126285,127904,13685
2111,126303,127914,13690
2112,126314,127917,13692
2113,126326,127930,13693
2114,126345,127930,13696
2115,126359,127927,13697
2116,126374,127942,13703
2117,126375,127938,13703
2118,126384,127933,13708
2119,126405,127951,13708
2120,126429,127951,13714
2121,126440,127965,13717
2122,126467,127968,13711
2123,126481,127984,13712
2124,126513,127993,13720
2125,126523,127994,13720
2126,126549,128004,13720
2127,126566,128009,13726
2128,126586,128018,13728
2129,126596,128024,13728
2130,126598,128015,13727
2131,126576,128009,13725
2132,126531,127985,13722
2133,126474,127957,13716
2134,126422,127936,13706
2135,126374,127920,13687
2136,126329,127889,13678
2137,126285,127874,13669
2138,126271,127871,13657
2139,126260,127868,13657
2140,126260,127876,13648
2141,126253,127877,13641
2142,126274,127882,13632
2143,126287,127886,13633
2144,126306,127899,13634
2145,126331,127909,13635
2146,126354,127932,13636
2147,126393,127942,13637
2148,126392,127942,13641
2149,126418,127947,13644
2150,126419,127955,13644
2151,126430,127955,13646
2152,126459,127964,13647
2153,126468,127973,13654
2154,126478,127978,13661
2155,126486,127978,13659
2156,126489,127974,13653
2157,126486,127970,13659
2158,126482,127971,13650
2159,126489,127977,13647
2160,126492,127982,13652
2161,126495,127978,13650
2162,126490,127965,13647
2163,126489,127966,13651
2164,126484,127970,13654
2165,126491,127965,13649
2166,126498,127969,13651
2167,126506,127970,13650
2168,126515,127985,13652
2169,126535,127989,13652
2170,126552,127994,13659
2171,126569,127995,13652
2172,126575,128003,13660
2173,126598,128017,13664
2174,126615,128018,13659
2175,126638,128027,13666
2176,126649,128031,13664
2177,126669,128040,13668
2178,126682,128045,13669
2179,126691,128047,13676
2180,126718,128055,13677
2181,126720,128068,13681
2182,126733,128073,13679
2183,126744,128071,13675
2184,126752,128080,13679
2185,126754,128085,13688
2186,126773,128080,13683
2187,126772,128077,13682
2188,126781,128072,13688
2189,126784,128081,13689
2190,126795,128088,13691
2191,126813,128093,13689
2192,126823,128103,13685
2193,126840,128103,13692
2194,126853,128106,13694
2195,126865,128110,13692
2196,126871,128112,13694
2197,126887,128125,13695
2198,126897,128124,13702
2199,126904,128131,13703
2200,126926,128131,13704
2201,126923,128133,13709
2202,126948,128135,13711
2203,126958,128145,13715
2204,126966,128150,13711
2205,126987,128156,13712
2206,127002,128160,13711
2207,127013,128163,13714
2208,127031,128168,13718
2209,127048,128180,13720
2210,127066,128191,13718
2211,127067,128183,13726
2212,127082,128188,13723
2213,127097,128189,13731
2214,127115,128195,13734
2215,127126,128198,13728
2216,127126,128203,13731
2217,127108,128191,13732
2218,127059,128173,13733
2219,127011,128140,13721
2220,126954,128111,13714
2221,126893,128085,13707
2222,126837,128064,13700
2223,126793,128049,13689
2224,126742,128025,13677
2225,126711,128007,13669
2226,126683,127997,13664
2227,126660,127994,13653
2228,126656,127986,13648
2229,126646,127986,13645
2230,126647,127998,13643
2231,126665,128005,13645
2232,126680,128006,13645
2233,126695,128006,13638
2234,126707,128028,13644
2235,126720,128040,13650
2236,126728,128034,13648
2237,126739,128041,13647
2238,126755,128047,13650
2239,126766,128062,13658
2240,126774,128064,13657
2241,126783,128058,13660
2242,126781,128058,13657
2243,126780,128056,13658
2244,126773,128061,13662
2245,126759,128057,13663
2246,126763,128066,13659
2247,126758,128057,13658
2248,126756,128062,13654
2249,126747,128063,13653
2250,126741,128059,13647
2251,126747,128059,13652
2252,126740,128062,13652
2253,126751,128062,13646
2254,126754,128069,13650
2255,126765,128068,13649
2256,126788,128086,13650
2257,126801,128088,13649
2258,126819,128100,13657
2259,126843,128107,13658
2260,126852,128107,13659
2261,126866,128118,13662
2262,126888,128126,13664
2263,126904,128130,13674
2264,126919,128132,13673
2265,126924,128134,13675
2266,126932,128137,13673
2267,126949,128145,13680
2268,126958,128146,13679
2269,126957,128146,13681
2270,126978,128163,13683
2271,126990,128172,13683
2272,127002,128173,13690
2273,127007,128179,13691
2274,127022,128176,13692
2275,127015,128177,13691
2276,127027,128179,13692
2277,127039,128186,13695
2278,127053,128198,13696
2279,127059,128195,13690
2280,127065,128188,13700
2281,127068,128199,13705
2282,127079,128205,13705
2283,127092,128210,13700
2284,127102,128208,13710
2285,127114,128211,13712
2286,127118,128209,13712
2287,127134,128221,13718
2288,127148,128221,13717
2289,127160,128231,13717
2290,127171,128239,13721
2291,127193,128244,13726
2292,127202,128248,13728
2293,127209,128251,13730
2294,127224,128263,13729
2295,127239,128267,13732
2296,127248,128268,13735
2297,127271,128268,13734
2298,127275,128279,13734
2299,127258,128265,13739
2300,127224,128256,13738
2301,127175,128229,13730
2302,127114,128202,13727
2303,127045,128172,13717
2304,126968,128135,13702
2305,126915,128125,13691
2306,126868,128106,13681
2307,126820,128085,13663
2308,126776,128075,13660
2309,126753,128064,13653
2310,126740,128057,13647
2311,126729,128057,13641
2312,126733,128066,13643
2313,126739,128074,13634
2314,126752,128076,13643
2315,126761,128083,13643
2316,126782,128090,13647
2317,126800,128103,13650
2318,126811,128108,13654
2319,126822,128111,13653
2320,126836,128121,13656
2321,126853,128124,13660
2322,126876,128138,13660
2323,126884,128139,13665
2324,126885,128142,13672
2325,126886,128142,13667
2326,126885,128142,13664
2327,126876,128136,13670
2328,126868,128137,13670
2329,126852,128138,13665
2330,126847,128125,13666
2331,126837,128130,13662
2332,126825,128125,13664
2333,126820,128120,13661
2334,126819,128115,13664
2335,126821,128124,13661
2336,126832,128124,13663
2337,126837,128119,13666
2338,126841,128133,13666
2339,126853,128135,13666
2340,126881,128147,13670
2341,126893,128153,13672
2342,126929,128159,13678
2343,126952,128179,13680
2344,126976,128192,13684
2345,126993,128202,13685
2346,127020,128203,13688
2347,127031,128213,13691
2348,127050,128224,13689
2349,127063,128229,13700
2350,127072,128226,13698
2351,127090,128223,13709
2352,127088,128226,13703
2353,127095,128236,13708
2354,127107,128240,13712
2355,127122,128236,13711
2356,127122,128240,13710
2357,127141,128247,13724
2358,127139,128252,13720
2359,127148,128254,13720
2360,127170,128264,13718
2361,127184,128276,13725
2362,127208,128278,13727
2363,127208,128279,13725
2364,127219,128287,13731
2365,127235,128287,13737
2366,127240,128293,13730
2367,127267,128303,13736
2368,127280,128307,13735
2369,127300,128309,13739
2370,127317,128321,13742
2371,127325,128322,13742
2372,127341,128331,13750
2373,127346,128341,13748
2374,127365,128340,13762
2375,127364,128337,13756
2376,127356,128335,13753
2377,127332,128322,13754
2378,127281,128299,13749
2379,127221,128266,13742
2380,127142,128243,13733
2381,127075,128210,13720
2382,127011,128182,13714
2383,126949,128159,13703
2384,126905,128141,13689
2385,126871,128131,13679
2386,126839,128128,13670
2387,126821,128125,13672
2388,126823,128116,13665
2389,126830,128131,13669
2390,126847,128138,13658
2391,126862,128134,13668
2392,126880,128149,13671
2393,126907,128163,13676
2394,126923,128167,13683
2395,126936,128172,13687
2396,126969,128180,13689
2397,126987,128194,13696
2398,127008,128209,13698
2399,127029,128215,13701
2400,127036,128214,13704
2401,127040,128213,13704
2402,127041,128223,13712
2403,127030,128208,13716
2404,127015,128204,13714
2405,127002,128198,13708
2406,126994,128201,13710
2407,126980,128193,13707
2408,126975,128190,13708
2409,126972,128190,13707
2410,126963,128183,13704
2411,126967,128181,13703
2412,126966,128187,13706
2413,126971,128191,13703
2414,126985,128197,13708
2415,126990,128201,13711
